PNR;Nachname;Vorname;Kostenstellennummer;Kostenstellenbezeichnung;OE-Nummer;OE-Bezeichnung
b046424;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;126001;Assistenz/Sekretariat
b042617;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;124008;IT-Sicherheit, Compliance
b073615;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;124026;IT-Service-Management
b073545;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;127019;IT-Architektur
b066611;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;126002;IT-Qualitäts- und Testmanagement
b073303;Mustermann;Max2190;2664.0;IT-Planung/Steuerung Leitung;126005;Strategische Koordination IT-PS
b073047;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b073735;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b071217;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b067527;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b040332;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b068296;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b043805;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b073491;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b072751;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b071551;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b073492;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b070885;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b060560;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b055941;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b069485;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b072832;Mustermann;Max2190;2668.0;IT-Qualitäts- u. Test-Mgmt.;126002;IT-Qualitäts- und Testmanagement
b050818;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127027;IT-B-Speichermanagement
b055448;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127027;IT-B-Speichermanagement
b072050;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127027;IT-B-Speichermanagement
b072493;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127027;IT-B-Speichermanagement
b060561;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127035;IT-B-Zentrale Systeme
b047590;Mustermann;Max2190;2671.0;IT-B-Speichermanagement (IT-B-SPM);127035;IT-B-Zentrale Systeme
b071007;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b073628;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b058487;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b067689;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b052242;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b053366;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b065903;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b040299;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b053927;Mustermann;Max2190;2674.0;IT-Architektur;127019;IT-Architektur
b000836;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b073385;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b073980;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b041416;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b070181;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b042284;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b000943;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b073949;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b044679;Mustermann;Max2190;2676.0;IT-B-Hostsysteme (IT-B-HOS);127017;IT-B-Hostsysteme
b072152;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b065071;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b059241;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b054796;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b065360;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b046429;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b068129;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b072995;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b072053;Mustermann;Max2190;2678.0;IT-B-Server Dienste (IT-B-SD);124011;IT-B-Server, Dienste
b056732;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124042;IT-B-Anwendungssysteme
b070344;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b072579;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b070314;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b054507;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b072761;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b051606;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);126004;IT-B-Cloud-/Automation-Services
b070869;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b072156;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b044220;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b072405;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b065159;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b070408;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b058733;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b069665;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b064520;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b072767;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124028;IT-B-Anwendungen
b053537;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124043;IT-B-Datenbanken
b073910;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124043;IT-B-Datenbanken
b050225;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124043;IT-B-Datenbanken
b067578;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124043;IT-B-Datenbanken
b072048;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124043;IT-B-Datenbanken
b071262;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124051;IT-B-Omnitracker
b070836;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124051;IT-B-Omnitracker
b066103;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124051;IT-B-Omnitracker
b002432;Mustermann;Max2190;2679.0;IT-B-Anwendungssysteme (IT-B-AWS);124051;IT-B-Omnitracker
b072052;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b072357;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b068997;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b069857;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b051041;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b067289;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b060558;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b066235;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b058040;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b066380;Mustermann;Max2190;2700.0;IT-B-Netzwerkservice (IT-B-NWS);127033;IT-B-Netzwerkservice
b073137;Mustermann;Max2190;2798.0;Assistenz/Sekretariat Vorstand Vertr;73200;Vertrieb Vorstandsreferent
b005053;Mustermann;Max2190;2798.0;Assistenz/Sekretariat Vorstand Vertr;76001;Bereich Vertrieb Stamm Sekretariat
b005761;Mustermann;Max2190;2798.0;Assistenz/Sekretariat Vorstand Vertr;76001;Bereich Vertrieb Stamm Sekretariat
b042271;Mustermann;Max2190;2801.0;Vorstand Vertrieb/Marketing - PK;360000;Verantwortungsbereich Politycki
b040586;Mustermann;Max2190;2805.0;Vertrieb AH DBV Mitsubishi;15009;Vertrieb-Autohaus/Partnerbetreuung Mitsubishi
b001445;Mustermann;Max2190;2805.0;Vertrieb AH DBV Mitsubishi;15009;Vertrieb-Autohaus/Partnerbetreuung Mitsubishi
b001310;Mustermann;Max2190;2805.0;Vertrieb AH DBV Mitsubishi;15009;Vertrieb-Autohaus/Partnerbetreuung Mitsubishi
b002231;Mustermann;Max2190;2810.0;V-PB Leitung I;72024;Vertrieb-Partnerbetreuung
b073658;Mustermann;Max2190;2810.0;V-PB Leitung I;72010;V-Partnerbetreuung Backoffice
b002093;Mustermann;Max2190;2810.0;V-PB Leitung I;72010;V-Partnerbetreuung Backoffice
b049993;Mustermann;Max2190;2810.0;V-PB Leitung I;72010;V-Partnerbetreuung Backoffice
b072980;Mustermann;Max2190;2810.0;V-PB Leitung I;72033;Vertrieb-PB Rechtsfragen Außendienst
b005430;Mustermann;Max2190;2810.0;V-PB Leitung I;75004;V-URCF / Controlling sonstige Firmen
b059833;Mustermann;Max2190;2820.0;Vertriebssteuerung;72000;Vertrieb M/MGA
b001884;Mustermann;Max2190;2820.0;Vertriebssteuerung;72001;Assistenz                                         Sekretariat
b068952;Mustermann;Max2190;2820.0;Vertriebssteuerung;72004;Vertriebssteuerung
b058051;Mustermann;Max2190;2820.0;Vertriebssteuerung;72004;Vertriebssteuerung
b055916;Mustermann;Max2190;2820.0;Vertriebssteuerung;72004;Vertriebssteuerung
b058851;Mustermann;Max2190;2820.0;Vertriebssteuerung;72004;Vertriebssteuerung
b066155;Mustermann;Max2190;2820.0;Vertriebssteuerung;72004;Vertriebssteuerung
b002280;Mustermann;Max2190;2825.0;Vertrieb-AH-Service;72036;Vertrieb-Autohaus-Vertriebsservice
b001379;Mustermann;Max2190;2825.0;Vertrieb-AH-Service;72036;Vertrieb-Autohaus-Vertriebsservice
b067757;Mustermann;Max2190;2825.0;Vertrieb-AH-Service;72036;Vertrieb-Autohaus-Vertriebsservice
b002115;Mustermann;Max2190;2825.0;Vertrieb-AH-Service;72036;Vertrieb-Autohaus-Vertriebsservice
b040354;Mustermann;Max2190;2829.0;V-PB Systeme/Projekte;75003;V-PB Systeme
b070872;Mustermann;Max2190;2829.0;V-PB Systeme/Projekte;75003;V-PB Systeme
b001363;Mustermann;Max2190;2829.0;V-PB Systeme/Projekte;75003;V-PB Systeme
b073848;Mustermann;Max2190;2829.0;V-PB Systeme/Projekte;75003;V-PB Systeme
b073498;Mustermann;Max2190;2829.0;V-PB Systeme/Projekte;75003;V-PB Systeme
b055109;Mustermann;Max2190;2830.0;Vertrieb-GA;73012;Assistenz Sekretariat
b062483;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b048189;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b066118;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b002623;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b006864;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b065042;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b001160;Mustermann;Max2190;2830.0;Vertrieb-GA;72035;Vertriebssteuerung und -service
b064316;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b042022;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b064346;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b065045;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b047334;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b042999;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b002408;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b000696;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b072712;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b046162;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b069233;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b059322;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b040340;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b068372;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b001799;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b046192;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b063282;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b068437;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b045474;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b001309;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b006353;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b000982;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72042;Vertrieb-PB Administration/Querschnittsaufgaben AO
b064313;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b066947;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b006108;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b059890;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b005478;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b071545;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b072226;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b002567;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b062439;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b040333;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b002223;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b001446;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b001016;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b001137;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b002025;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b045243;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b048419;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b067305;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b040547;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b073594;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b050263;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b042545;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b053294;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b001388;Mustermann;Max2190;2832.0;V-PB Vertrieb Administration;72009;Vertrieb-PB Administration/Querschnittsaufgaben M/MGA
b002720;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b001292;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b065350;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b055874;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b064328;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b054497;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b064757;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b060550;Mustermann;Max2190;2833.0;V-M/MGA/Vertriebsservice;72008;Vertriebsservice
b071430;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b048424;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b060781;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b056729;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b000706;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b050018;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b051458;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b002509;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b046165;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b005623;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b067809;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b057634;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b058998;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b073359;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b053541;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b041892;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b047586;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b053308;Mustermann;Max2190;2834.0;V-PB Controlling/NBS/Wettbewerbe;72043;V-PB Controlling/NBS/Wettbewerbe
b054817;Mustermann;Max2190;2835.0;V-PB Vertrieb Service;75007;Vertrieb-PB Service
b002387;Mustermann;Max2190;2835.0;V-PB Vertrieb Service;75007;Vertrieb-PB Service
b041800;Mustermann;Max2190;2835.0;V-PB Vertrieb Service;75007;Vertrieb-PB Service
b043033;Mustermann;Max2190;2835.0;V-PB Vertrieb Service;75007;Vertrieb-PB Service
b002560;Mustermann;Max2190;2835.0;V-PB Vertrieb Service;75007;Vertrieb-PB Service
b040624;Mustermann;Max2190;2846.0;Vertrieb-Autohaus;15000;Vertrieb-Autohaus
